Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ar,"is it the traditional way of life that keeps the people young ?","هل الطريقة التقليدية للحياة أن يبقى الناس الشباب؟","Is the traditional way of life that keeps people young people?",0.88,0.83871384297521,"هل هي الطريقة التقليدية للحياة التي تحافظ على الشباب؟","Is it the traditional way of life that keeps young people?",0.8595041322314,0.83871384297521,"هو طريقة الحياة التقليدية التي تحافظ على الناس الشباب ؟ ","Is the traditional way of life that keeps people young? ",0.90756302521008,0.83871384297521
﻿en-ar,"Germany had initially signalled that it would vote against the Palestinians ' application .","في البداية عبرت ألمانيا أنه سيصوت ضد التطبيق الفلسطينيين في.","Initially crossed Germany would vote against Palestinians in the application.",0.71428571428571,0.39119944852941,"وكانت المانيا قد اشارت فى البداية الى انها ستصوت ضد طلب الفلسطينيين.","Germany initially indicated it would vote against the Palestinians' request.",0.79041916167665,0.51642922794118,"ألمانيا كانت في البداية أشار أنه سيصوت ضد الفلسطينيين التطبيق .","Germany had initially indicated that it would vote against the Palestinian application .",0.93854748603352,0.75420655211368
﻿en-ar,"the American government can do more to deal with his abuse .","الحكومة الأميركية القيام بالمزيد من الجهود للتعامل مع إساءة له.","The American Government do more to deal with his substance abuse.",0.848,0.81344537815126,"يمكن للحكومة الأمريكية أن تفعل المزيد للتعامل مع سوء المعاملة.","The US government can do more to deal with abuse.",0.84403669724771,0.72923205691567,"الحكومة الأمريكية يمكن أن تفعل أكثر للتعامل مع الإساءة له .","The U.S. government can do more to deal with the abuse .",0.8448275862069,0.89462809917355
﻿en-ar,"it has conducted a series of searches and brought charges of fraud and corruption against municipal politicians .","وقد أجرى سلسلة من عمليات التفتيش وتهم الاحتيال والفساد ضد السياسيين البلدية.","Having conducted a series of inspections and charges of fraud and corruption against politicians.",0.80952380952381,0.65715751262626,"فقد أجرت سلسلة من عمليات البحث وجهت اتهامات بالاحتيال والفساد ضد السياسيين المحليين.","It has conducted a series of searches for fraud and corruption against local politicians.",0.83168316831683,0.63920454545455,"وقد أجرى سلسلة من عمليات البحث و جلب بتهمة الاحتيال والفساد ضد البلدية السياسيين .","He has conducted a series of search operations and brought on charges of fraud and corruption against the country's politicians .",0.8595041322314,0.80449301760777
﻿en-ar,"for four euros , the Indonesian volcano porters risk life and limb .","أربعة يورو، خطر الحمالين البركان الإندونيسي حياتهم واطرافهم.","Four euros, Indonesian volcano porters risk life and limb.",0.9047619047619,0.68293160885753,"لمدة أربعة يورو، وحمال البركان الاندونيسي خطر الحياة والأطراف.","For four euros, the Indonesian volcano porter risked life and limbs.",0.94117647058824,0.5487060546875,"لمدة أربعة يورو الإندونيسية بركان الحمالين المخاطرة بحياتك","For four euros, Indonesian volcano Porters risking your life",0.78125,0.45432458697765
﻿en-ar,"anybody who can help Europe get out of the crisis is useful .","أي شخص يمكن أن تساعد أوروبا الخروج من الأزمة مفيد.","Can anyone help Europe out of the crisis.",0.70588235294118,0.53795918367347,"أي شخص يمكن أن يساعد أوروبا الخروج من الأزمة مفيد.","Anyone who can help Europe get out of the crisis is useful.",0.93333333333333,0.85015055416747,"أي شخص يمكن أن تساعد أوروبا على الخروج من الأزمة هو مفيد .","Anyone can help Europe out of the crisis is useful .",0.86725663716814,0.770703125
﻿en-ar,"fearful about the future of her country , she swapped her corporate attire for a T-shirt emblazoned with "" we demand security .","يخشون على مستقبل بلدها، وقالت أنها تبادلت لها زي الشركات قميصا يزينها ""أننا نطالب بالأمن.","Fear for the future of her own, she swapped her corporate uniform shirt emblazoned with ""we demand security.",0.85957446808511,0.56417233560091,"خائفة من مستقبل بلدها، وقالت انها تبادلت ملابسها الشركات ل تي شيرت مزخرفة مع ""نحن نطالب الأمن.","Afraid of her future, she swapped her corporate clothes for a t-shirt embellished with ""We demand security.",0.75213675213675,0.54197795189504,"الخوف حول مستقبل أنها تبادلت لها الشركات الزي تي شيرت كتب عليها "" نطالب الأمن .","Fear about the future, she exchanged her corporate uniform t-shirt that read "" we demand security .",0.71681415929204,0.42271205357143
﻿en-ar,"it is curious how the system is crumbling since we took drastic measures .","ومن الغريب كيف هو انهيار النظام منذ اتخذنا تدابير جذرية.","It is strange how a breakdown of order since we took drastic measures.",0.65277777777778,0.53956834532374,"فمن الغريب كيف أن النظام يتدهور منذ اتخذنا تدابير جذرية.","It is curious how the system has been deteriorating since we took drastic measures.",0.84076433121019,0.77774498229044,"ومن الغريب كيف النظام ينهار منذ اتخذنا تدابير جذرية .","It is strange how the system breaks down since we have taken drastic measures .",0.73202614379085,0.66489361702128
﻿en-ar,"you can leave home at 5","يمكنك ترك المنزل في 5","You can leave the House at 5",0.82352941176471,0.79344262295082,"يمكنك مغادرة المنزل في 5","You can leave the house at 5",0.82352941176471,0.79344262295082,"يمكنك ترك المنزل في 5","You can leave the house in 5",0.74509803921569,0.61475409836066
﻿en-ar,"Berlin is walking a thin diplomatic line .","برلين يسير خط دبلوماسي رفيع.","Berlin walking a fine diplomatic line.",0.9,0.47692307692308,"برلين تسير خط دبلوماسي رفيع.","Berlin is moving a high diplomatic line.",0.85365853658537,0.47088607594937,"برلين المشي رقيقة الدبلوماسية خط .","Berlin walking a thin diplomatic line .",0.96296296296296,0.85120123998967
﻿en-ar,"180 bills restricting the exercise of the right to vote in 41 States were introduced .","عرض فواتير 180 تقييد ممارسة الحق في التصويت في 41 دولة.","180 bills introduced restrictions on the exercise of the right to vote in 41 States.",0.8,0.8057013136839,"تم إدخال 180 مشروع قانون يقيد ممارسة حق التصويت في 41 دولة.","180 bills have been introduced restricting the exercise of the right to vote in 41 States.",0.78409090909091,0.86479591836735,"180 فواتير تقييد ممارسة حق التصويت 41 دولة .","180 bills to restrict the exercise of the right to vote 41 .",0.78082191780822,0.71656050955414
﻿en-ar,"UBS also agreed to pay 780 million dollars .","يو بي إس وافقت أيضا على دفع 780 مليون دولار.","UBS also agreed to pay $780 million.",0.875,0.78617810760668,"كما وافقت الشركة على دفع 780 مليون دولار.","The company also agreed to pay $ 780 million.",0.71910112359551,0.74716553287982,"UBS كما وافقت على دفع 780 مليون دولار .","UBS also agreed to pay $ 780 million .",0.8780487804878,0.98148148148148
﻿en-ar,"Dick had God experiences .","وكان ديك الله الخبرات.","And had Allah Rooster experiences.",0.63333333333333,0.2,"كان ديك تجارب الله.","You had the experiences of God.",0.66666666666667,0.29411764705882,"ديك كان الله في الخبرات .","Dick God was in the experiences .",0.74576271186441,0.38461538461538
﻿en-ar,"police departments have stopped charging adults 21 years and older for small-scale possession .","إدارات الشرطة أوقفت شحن البالغين 21 سنة وكبار السن لحيازة صغيرة الحجم.","Police departments stopped charging adults 21 years and older to possess small size.",0.80446927374302,0.63549160671463,"توقفت إدارات الشرطة عن فرض رسوم على البالغين البالغين من العمر 21 سنة أو أكثر من أجل امتلاكهم على نطاق صغير.","Police administrations have stopped charging fees for adults aged 21 or older for small-scale ownership.",0.7035175879397,0.52765957446809,"إدارات الشرطة قد توقفت عن شحن البالغين 21 عاما وكبار السن الصغيرة حيازة .","Police departments have stopped charging adults 21 years and older small possession .",0.93333333333333,0.85656474820144
﻿en-ar,"we have five members in electric wheelchairs , which must be transported in the luggage area","ولدينا خمسة أعضاء في الكهربائية والكراسي المتحركة، التي يجب أن تنقل في منطقة الأمتعة","We have five members of the electric wheelchair, which must be transported in the luggage area.",0.93048128342246,0.8203125,"لدينا خمسة أعضاء في الكراسي المتحركة الكهربائية، والتي يجب أن تنقل في منطقة الأمتعة","We have five members in electric wheelchairs, which must be transported in the luggage area",0.98360655737705,0.93962264150943,"لدينا خمسة أعضاء في الكراسي المتحركة الكهربائية ، والتي يجب نقلها في منطقة الأمتعة","We have five members in the electric wheelchair, which must be transported in the baggage area",0.93548387096774,0.8405612244898
﻿en-ar,"The odds are heavily against them .","الاحتمالات شديدة ضدهم.","Stiff odds against them.",0.64406779661017,0.22388059701493,"الاحتمالات هي ضدهم بشدة.","The odds are strongly against them.",0.82857142857143,0.6463768115942,"الاحتمالات بشكل كبير ضدهم .","The possibilities heavily against them .",0.8,0.6463768115942
﻿en-ar,"he said there were "" serious problems .","وقال هناك ""مشاكل خطيرة.","He said there were ""serious problems.",0.94736842105263,0.65527065527066,"قال ان هناك ""مشاكل خطيرة.","He said there were ""serious problems.",0.94736842105263,0.65527065527066,"وقال ان هناك "" مشاكل خطيرة .","He said there are "" serious problems .",0.93506493506494,0.79336734693878
﻿en-ar,"it is less common there for large groups of people with disabilities to actively take part in social life !","أنه هناك لمجموعات كبيرة من الأشخاص ذوي الإعاقة المشاركة بفعالية في الحياة الاجتماعية أقل شيوعاً!","There are large groups of people with disabilities to participate effectively in social life is less common.",0.69767441860465,0.70237231948617,"فإنه أقل شيوعا هناك لمجموعات كبيرة من الأشخاص ذوي الإعاقة للمشاركة بنشاط في الحياة الاجتماعية!","It is less common there for large groups of PWD to actively participate in social life!",0.78350515463918,0.70595585172845,"هو أقل شيوعا هناك مجموعات كبيرة من الأشخاص ذوي الإعاقة من المشاركة الفعالة في الحياة الاجتماعية !","Is less common there are large groups of persons with disabilities to participate effectively in social life !",0.8110599078341,0.69096578025149
﻿en-ar,"the most recent incident is the latest in a series of both small and large breakdowns .","الحادث الأخير هو الأحدث في سلسلة من الأعطال الصغيرة والكبيرة على حد سواء.","The latest incident is the latest in a series of malfunctions both small and large.",0.76470588235294,0.80053449951409,"والحدث الأخير هو الأحدث في سلسلة من الأعطال الصغيرة والكبيرة.","The latest event is the latest in a series of small and large faults.",0.75641025641026,0.67365269461078,"الحادث الأخير هو الأحدث في سلسلة من الصغيرة والكبيرة على حد سواء الأعطال .","The last incident is the latest in a series of both small and large faults .",0.84662576687117,0.82432677212897
﻿en-ar,"Snowden would be at risk of deportation .","سنودن سيكون عرضه لخطر الترحيل.","Snowden would be at risk of deportation.",0.98765432098765,0.87574270214415,"سنودن سيكون عرضة لخطر الترحيل.","Snowden will be at risk of deportation.",0.925,0.7120253164557,"سنودن سيكون في خطر الترحيل .","Snowden would be in danger of deportation .",0.85714285714286,0.703125
﻿en-ar,"with peripheral risk subsidies launched , Greece is still entangled in the maze .","بدأت الإعانات المخاطر المحيطة، هو لا يزال متشابكاً اليونان في المتاهة.","Risk benefits began, is still entangled Greece in the maze.",0.61428571428571,0.51642922794118,"مع دعم المخاطر الطرفية أطلقت، لا تزال متشابكة اليونان في المتاهة.","With peripheral risk support launched, Greece is still tangled in the maze.",0.88461538461538,0.6463768115942,"مع الطرفية خطر الإعانات أطلقت , اليونان لا يزال متشابكا في المتاهة .","With the terminal risk subsidies launched , Greece is still entangled in the maze .",0.91463414634146,0.93085106382979
﻿en-ar,"Czechs spent their holiday at home .","وأمضى التشيك عطلتهم في المنزل.","Czech spent their holiday at home.",0.97142857142857,0.70144927536232,"قضى التشيك عطلتهم في المنزل.","The Czechs spent their holidays at home.",0.92105263157895,0.63714285714286,"التشيك قضى عطلة في المنزل .","The Czech Republic spent the holiday at home .",0.80487804878049,0.61944444444444
﻿en-ar,"3 concerts will take place in parallel in Prague , Brno , and Ostrava .","حفلات 3 ستجري بالتوازي في براغ، برنو، واوسترافا.","Three concerts will take place in parallel in Prague, Brno, waustrava.",0.8936170212766,0.56358870285811,"وستقام 3 حفلات في موازاة ذلك في براغ وبرنو وأوسترافا.","Three concerts will be held in Prague, Berno and Ostrava.",0.75,0.20689655172414,"3 حفلات تجري بالتوازي في براغ ، برنو ، اوسترافا .","3 concerts take place in parallel in Prague, Brno, Ostrava .",0.91603053435115,0.65634552247255
﻿en-ar,"lawmakers offered 77 such amendments .","تقدم النواب 77 تعديلات من هذا القبيل.","Submit such amendments 77 deputies.",0.52054794520548,0.25423728813559,"عرض 77 مشرعا.","View 77 lawmakers.",0.35714285714286,0.17543859649123,"المشرعين عرضت 77 هذه التعديلات .","Legislators offered 77 these amendments .",0.75949367088608,0.52604166666667
﻿en-ar,"this is no simple task for Germany , on account of its relations with Israel .","هذه ليست مهمة بسيطة لألمانيا، سبب علاقاتها مع إسرائيل.","This is not a simple task for Germany, because of its relations with Israel.",0.87012987012987,0.66351082749242,"هذه ليست مهمة بسيطة لألمانيا، بسبب علاقاتها مع إسرائيل.","This is not a simple task for Germany, because of its relations with Israel.",0.87012987012987,0.66351082749242,"هذه ليست مهمة بسيطة ألمانيا على حساب علاقاتها مع إسرائيل .","This is not a simple task to Germany at the expense of its relations with Israel .",0.8125,0.62779118115086
﻿en-ar,"what did the amendment to public contracts legislation mean for your office ?","ماذا يعني التعديل الذي أدخل على قانون العقود العامة للمكتب الخاص بك؟","What does the amendment to general contract law for your Office?",0.73758865248227,0.49585459183673,"ماذا يعني تعديل قانون العقود العامة لمكتبك؟","What does it mean to amend the law of public contracts for your office?",0.66216216216216,0.5253981717086,"ماذا تعديل العقود العامة التشريع يعني على مكتبك ؟ ","What modification of public contracts legislation means that on your desk? ",0.68421052631579,0.39621016365202
﻿en-ar,"it 's called "" The Audacity to Win .","وقد دعا ""الجرأة للفوز.","Has been called ""the audacity to win.",0.73972602739726,0.42272727272727,"انها تسمى ""الجرأة للفوز.","It's called ""the audacity to win.",0.84057971014493,0.42758620689655,"أنها 's يسمى"" الجرأة على الفوز .","It 's called"" the audacity to win .",0.87323943661972,0.84269662921348
﻿en-ar,"plaques bearing his name also hang outside a modern sports centre .","تعليق اللوحات التي تحمل اسمه أيضا خارج مركز الألعاب رياضية حديثة.","Hanging art that bears his name also outside modern sports center.",0.73684210526316,0.42950513538749,"لويحات تحمل اسمه أيضا تعليق خارج مركز رياضي حديث.","Plaques bearing his name also hang outside a modern gym.",0.84552845528455,0.75852688847039,"لويحات تحمل اسمه أيضا تعليق خارج المركز الرياضي الحديث .","Plaques bearing his name, also comment out the modern sports centre .",0.85294117647059,0.73611111111111
﻿en-ar,"we are committed to helping the transitional government , but we are not committed to anything .","ونحن ملتزمون بمساعدة الحكومة الانتقالية، ولكن نحن ليست ملتزمة بأي شيء.","We are committed to assisting the Transitional Government, but we are not committed to bye something.",0.86294416243655,0.74734778194041,"نحن ملتزمون بمساعدة الحكومة الانتقالية، ولكننا لسنا ملتزمين بأي شيء.","We are committed to helping the transitional government, but we are not committed to anything.",0.97894736842105,0.88439153439153,"نحن ملتزمون بمساعدة الحكومة الانتقالية ، ولكن نحن لا تلتزم بأي شيء .","We are committed to helping the transitional government, but we don't commit to anything .",0.9247311827957,0.75179628064243
﻿en-ar,"an FBI agent testified that Patek was in Pakistan to meet with bin Laden in an effort to re-establish links .","وشهد وكيل مكتب التحقيقات الفدرالي أن باتيك كان في باكستان للاجتماع مع بن لادن في محاولة لإعادة تأسيس الارتباطات.","An FBI agent testified that Patek was in Pakistan to meet with bin Laden in an attempt to reestablish the links.",0.92307692307692,0.90054082574858,"اشاد وكيل مكتب التحقيقات الفدرالى بان باتيك كان فى باكستان للقاء بن لادن فى محاولة لاعادة اقامة الروابط.","FBI agent Ban Patek was in Pakistan to meet with bin Laden in an attempt to re-establish ties.",0.83743842364532,0.71121846484165,"وكيل مكتب التحقيقات الفدرالي شهد أن باتيك كان في باكستان في لقاء مع بن لادن في محاولة إعادة إنشاء الروابط .","An FBI agent testified that Patek was in Pakistan to meet with bin Laden in an attempt to re-create the links .",0.89090909090909,0.89627285974977
﻿en-ar,"this phenomenon gained momentum following the elections .","هذه الظاهرة التي اكتسبت زخما في أعقاب الانتخابات.","This phenomenon, which gained momentum in the aftermath of the election.",0.72868217054264,0.61579651941098,"اكتسبت هذه الظاهرة زخما عقب الانتخابات.","This phenomenon gained momentum after the elections.",0.86238532110092,0.7120253164557,"هذه الظاهرة اكتسبت زخما بعد الانتخابات .","This phenomenon gained momentum after the election .",0.86238532110092,0.703125
﻿en-ar,"a drunken father verbally abused and hit a female tram driver in front of his four-year-old son .","آب مخمور الاعتداء لفظياً وضرب سائق ترام الإناث أمام ابنه البالغ من العمر أربع سنوات.","August drunken assault verbally and hit the female tram driver in front of the four-year-old son.",0.83505154639175,0.63202247191011,"أصيب أب مخمور لفظيا وضرب سائق ترام أنثى أمام ابنه البالغ من العمر أربع سنوات.","A mentally retarded father was hit and a female tram driver was hit in front of his four-year-old son.",0.73366834170854,0.7866175567833,"الأب في حالة سكر الشتم و ضرب الإناث سائق الترام أمام أربع سنوات من عمره .","A drunken father cursing and hitting the female driver of the tram in front of four years of age .",0.67692307692308,0.63105533519735
﻿en-ar,"after assist with Jágr his shot was touched into a fourth goal by Wayne Simmonds .","بعد مساعدة مع ياجر لمست سيموندز وأين إطلاق النار إلى هدف الرابع.","After helping with the Jágr touched shoot Wayne Simmonds to the fourth goal.",0.55,0.33887340764331,"بعد مساعدته مع جاجر تم لمس اللقطة في هدف رابع من قبل واين سيموندز.","After his help with Jagger, the shot was touched in a fourth goal by Wayne Simmonds.",0.8502994011976,0.703125,"بعد مساعدة مع Jágr تسديدته كانت تطرق إلى الهدف الرابع عن طريق واين سيموندز .","After helping with Jágr his shot was touched on to the fourth goal by Wayne Simmonds .",0.88235294117647,0.79569260171267
﻿en-ar,"Rhenus Midgard is also active in the field of wind park logistics .","مدكارد رهينوس نشطة أيضا في مجال اللوجستيات بارك الرياح.","Midgard rhinos are also active in the field of logistics park wind.",0.74626865671642,0.72674418604651,"رينوس ميدغارد هي أيضا نشطة في مجال الخدمات اللوجستية حديقة الرياح.","Renus Medgard is also active in the wind garden logistics.",0.848,0.49975895870159,"Rhenus Midgard هو أيضا نشطة في مجال الرياح حديقة اللوجستية .","Rhenus Midgard is also active in the area of the wind Park logistics .",0.90510948905109,0.9779122814942
﻿en-ar,"foundations were laid by a merger of four companies .","تم وضع الأسس من اندماج أربع شركات.","Been laying the foundations of a merger of four companies.",0.72072072072072,0.57244897959184,"تم تأسيس المؤسسات من خلال دمج أربع شركات.","The institutions were established by merging four companies.",0.69026548672566,0.20408163265306,"كانت قد وضعت الأسس التي اندماج أربع شركات .","The foundations were laid that the merger of the four companies .",0.84745762711864,0.73529411764706
﻿en-ar,"In Kinect there are three cameras now , one of which is an infrared emitter .","في Kinect هناك ثلاث كاميرات الآن، أحدها باعث الأشعة تحت حمراء.","In Kinect there are three cameras now, one infrared emitter.",0.87591240875912,0.60876623376623,"في كينكت هناك ثلاث كاميرات الآن، واحدة منها باعث الأشعة تحت الحمراء.","In Kinect there are three cameras now, one of which is an infrared emitter.",0.98684210526316,0.87574270214415,"في كينكت هناك ثلاث كاميرات الآن , واحد منها هو باعث الأشعة تحت الحمراء .","In Kinect there are three cameras now , one of which is an infrared Emitter .",0.98701298701299,0.9921875
﻿en-ar,"the politicians approved up to 68 billion Swiss francs .","ووافق السياسيين يصل إلى 68 بیلیون فرنك سويسري.","Politicians agreed up to 68 billion Swiss francs.",0.87619047619048,0.70595585172845,"وافق السياسيون على ما يصل إلى 68 مليار فرنك سويسري.","Politicians have approved up to 68 billion Swiss francs.",0.89285714285714,0.80176767676768,"السياسيين وافق تصل إلى 68 مليار فرنك سويسري .","Politicians approved up to 68 million Swiss francs .",0.92592592592593,0.78677398989899
﻿en-ar,"the vegan has quickly discovered entirely new products that really inspire him .","بسرعة اكتشفت النباتي منتجات جديدة تماما التي تلهم حقاً له.","Quickly I discovered an entirely new plant products that really inspire him.",0.82051282051282,0.66704947841899,"وقد اكتشف نباتي بسرعة منتجات جديدة تماما أن يلهم حقا له.","Vegetarian has quickly discovered completely new products that really inspire him.",0.87654320987654,0.69010416666667,"نباتي سرعان ما اكتشفت جديدة تماما من المنتجات التي تلهم حقا له .","Vegetarian soon discovered a completely new product that really inspire him .",0.77707006369427,0.49201075779149
﻿en-ar,"they look for good teamwork between the pony and the handler .","هم يبحثون عن العمل الجماعي جيدة بين ترجمة حرفية والمعالج.","They're looking for good teamwork between a literal translation and the wizard.",0.73758865248227,0.42592592592593,"فإنها تبحث عن العمل الجماعي الجيد بين المهر والمعالج.","They are looking for good teamwork between the dowry and the healer.",0.86153846153846,0.625,"أنها تبدو جيدة العمل الجماعي بين المهر و معالج .","It looks good teamwork between the mission and the Processor .",0.7741935483871,0.56508317612759
﻿en-ar,"he was also found guilty of a number of other terrorism-related charges .","كما أدين عدد من تهم أخرى تتعلق بالإرهاب.","As I owe a number of other charges relating to terrorism.",0.50769230769231,0.1953125,"وأدين أيضا بعدد من التهم الأخرى المتعلقة بالإرهاب.","He has also been convicted of a number of other terrorism-related charges.",0.82993197278912,0.66704947841899,"كما انه كان مذنبا عدد من الاتهامات المتعلقة بالإرهاب .","He was also guilty of a number of terrorism-related charges .",0.8955223880597,0.83871384297521
﻿en-ar,"it may be difficult to fill positions in sparsely populated outlying areas .","قد يكون من الصعب على شغل الوظائف في المناطق النائية المقفرة.","It may be difficult to fill jobs in the desolate outback.",0.67669172932331,0.52535076530612,"قد يكون من الصعب ملء الوظائف في المناطق النائية ذات الكثافة السكانية المنخفضة.","It may be difficult to fill jobs in remote areas with low population density.",0.64052287581699,0.57251908396947,"قد يكون من الصعب ملء الوظائف في المناطق النائية ذات الكثافة السكانية المنخفضة .","It may be difficult to fill posts in remote areas with low population density .",0.68387096774194,0.65188926300037
﻿en-ar,"around 70 cinema-goers at a late night viewing had to leave the cinema shortly after midnight .","رواد السينما حوالي 70 في وقت متأخر من ليل عرض اضطروا إلى مغادرة السينما بعد وقت قصير من منتصف الليل.","Moviegoers about 70 late show had to leave cinema shortly after midnight.",0.76190476190476,0.49869060980172,"كان على ما يقرب من 70 من رواد السينما في وقت متأخر من الليل مشاهدة السينما بعد منتصف الليل بقليل.","About 70 of the late-night cinema pioneers were watching the cinema shortly after midnight.",0.62365591397849,0.42056511976048,"حوالي 70 رواد السينما في وقت متأخر من الليل مشاهدة اضطرت إلى ترك السينما بعد وقت قصير من منتصف الليل .","About 70 moviegoers in the late of Night Watch had to leave the cinema shortly after midnight .",0.78947368421053,0.70088930412817
﻿en-ar,"people who received education certificates and diplomas before the fall of the USSR are also exempt under the law .","الأشخاص الذين تلقوا التعليم الشهادات والدبلومات قبل سقوط الاتحاد السوفياتي معفاة أيضا تحت القانون.","Persons who have received education certificates and diplomas before the fall of the Soviet Union also exempt under the law.",0.86192468619247,0.79375,"والأشخاص الذين حصلوا على شهادات التعليم والدبلومات قبل سقوط الاتحاد السوفيتي هي أيضا معفاة بموجب القانون.","Persons who received diplomas and diplomas before the fall of the Soviet Union are also exempted by law.",0.72146118721461,0.60531348992887,"الأشخاص الذين حصلوا على شهادات التعليم والشهادات قبل سقوط الاتحاد السوفياتي كما تعفى بموجب القانون .","Persons who have received education certificates and testimonials before the fall of the Soviet Union are also exempt under the law .",0.83064516129032,0.83087807050601
﻿en-ar,"the photograph published by the European Southern Observatory shows the Trifid Nebula .","تظهر الصورة نشرتها المرصد الجنوبي الأوروبي سديم تريفيد.","Published by the European Southern Observatory image shows trivid Nebula.",0.8125,0.49704724409449,"تظهر الصورة التي نشرها المرصد الجنوبي الأوروبي سديم تريفيد.","The image published by the European Southern Observatory shows the Trevid Nebula.",0.88095238095238,0.75038759689922,"الصورة التي نشرها المرصد الأوروبي الجنوبي يظهر ثلاثي الأجزاء سديم .","The image published by the European southern Observatory shows the trifid Nebula .",0.88757396449704,0.91586538461538
﻿en-ar,"the consequence of a sequester on the Defense Department would set off a swift decline of the United States .","نتيجة لخفض في وزارة الدفاع أن يفجر انخفاضا سريعاً من الولايات المتحدة.","As a result of reductions in the Defense Department to blow the downswing of the United States.",0.57843137254902,0.42055837563452,"فإن نتيجة احتجازه في وزارة الدفاع ستفجر انخفاضا سريعا للولايات المتحدة.","The result of his detention at the Department of Defense would trigger a rapid decline in the United States.",0.64516129032258,0.37077749860413,"نتيجة تنحية على وزارة الدفاع أن انطلقت أدى الانخفاض السريع في الولايات المتحدة .","As a result of the sequester the Department of Defense should set off a rapid decline in the United States .",0.70046082949309,0.62810945273632
﻿en-ar,"that is how it works everywhere , with every group that wants to work .","هذا هو كيف يعمل في كل مكان، مع كل المجموعة التي ترغب في العمل.","This is how it works everywhere, with each group you want to work.",0.83211678832117,0.51801801801802,"وهذا هو كيف يعمل في كل مكان، مع كل مجموعة تريد العمل.","This is how it works everywhere, with every group you want to work.",0.88405797101449,0.63344594594595,"هذا هو كيف يعمل في كل مكان ، مع كل فريق يريد أن يعمل .","This is how it works everywhere, with every team wants to work .",0.87407407407407,0.70834264016082
﻿en-ar,"the highest-ranking officer on the scene was the top uniformed officer in the department .","وكان أعلى ضابط في مكان الحادث كبار ضباط يرتدون الزي الرسمي في الإدارة.","He was the highest ranking officer on the scene of senior uniformed officers in the Department.",0.85405405405405,0.49271523178808,"وكان الضابط الأعلى رتبة على الساحة هو الضابط الأعلى بالزي الرسمي في الدائرة.","The highest ranking officer on the scene was the top officer in uniform in the circle.",0.77272727272727,0.76595842531273,"الضابط الأعلى رتبة على الساحة كان أعلى النظامية موظف في الإدارة .","The highest-ranking officer on the scene was the top uniformed officer in the Department .",0.97777777777778,0.99881481481481
﻿en-ar,"Shnur and his friends lip sang easy songs .","شنور وشفته أصدقاء غنت الأغاني سهلة.","Schnur and his lip friends sang songs easy.",0.7906976744186,0.39325842696629,"شنور وأصدقائه الشفاه غنى الأغاني سهلة.","Shenur and his friends lips sang songs easy.",0.8735632183908,0.479088639201,"Shnur وأصدقائه الشفاه غنت الأغاني السهل .","Shnur and his friends lip sang easy songs .",1,0.99451303155007
﻿en-ar,"he acknowledges that there may be some ambiguity regarding article 220 .","ويعترف أنه قد يكون هناك بعض الالتباس فيما يتعلق بالمادة 220.","And recognizes that there may be some confusion regarding article 220.",0.74647887323944,0.65454306722689,"يقر بأنه قد يكون هناك بعض الغموض بشأن المادة 220.","Recognizes that there may be some ambiguity regarding Article 220.",0.8695652173913,0.75852688847039,"وهو يعترف أنه قد يكون هناك بعض الغموض بشأن المادة 220 .","It is considered that there may be some confusion about article 220 .",0.63829787234043,0.64372417355372
﻿en-ar,"he does not regret that decision , but has respected his "" deep democratic and human rights values . ""","لست نادماً على هذا القرار، ولكنه قد احترمت ""عمق الديمقراطية وقيم حقوق الإنسان"".","Don't regret this decision, but were respected ""deep democracy and human rights values.""",0.83157894736842,0.23316062176166,"انه لا يندم على هذا القرار، ولكنه احترم ""قيمه الديمقراطية وحقوق الانسان العميقة"".","He did not regret this decision, but he respected ""the values ​​of democracy and deep human rights.""",0.72815533980583,0.30456852791878,"لا تندم على هذا القرار ، ولكن يجب احترامه "" العميق الديمقراطية وقيم حقوق الإنسان . ""","I don't regret this decision, but you must respect the "" profound democratic values and human rights . """,0.7378640776699,0.34511399975082
﻿en-ar,"the couple had two sons , Preston and Heidi , and lived for a long time in the Californian city Malibu .","الزوجين اثنين من أبنائه، بريستون، وهايدي، وعاش فترة طويلة في مدينة ماليبو كاليفورنيا.","The couple has two sons, Preston and Heidi, and lived a long time in the city of Malibu, California.",0.80392156862745,0.64732142857143,"كان الزوجان اثنين من الأبناء، بريستون وهايدي، وعاش لفترة طويلة في ماليبو مدينة كاليفورنيا.","The couple had two sons, Preston and Heidi, and lived for a long time in Malibu, California.",0.85714285714286,0.71302688953488,"كان الزوجان اثنين من أبنائه ، بريستون و هايدي و عاش لفترة طويلة في مدينة كاليفورنيا ماليبو .","The couple had two sons, Preston and Heidi, and lived for a long time in the Californian city of Malibu .",0.96650717703349,0.89366438356164
