Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ms,"the Candiens lost their two-goal lead and lost 2 : 3 after a penalty shoot-out .","Candiens yang kehilangan langkah dua-matlamat mereka dan kehilangan 2:3 selepas serbuan penalti.","Candiens losing step two-their goals and 2:3 loss after penalty shoot-out.",0.74025974025974,0.16129032258065,"Candiens kalah dua gol dan kalah 2: 3 selepas penalti.","Candiens lost two goals and lost 2: 3 after penalties.",0.74626865671642,0.37172011661808,"itu Candiens kehilangan dua gol dan kehilangan 2 : 3 selepas penalti .","the Candiens lost two goals and lost 2 : 3 after penalties .",0.8,0.59713375796178
﻿en-ms,"Mirzayeva receives 230 Manat per month as her pension .","Mirzayeva menerima Manat 230 sebulan sebagai pencen beliau.","Manat 230 per month Mirzayeva receive as his pension.",0.57407407407407,0.48443619872191,"Mirzayeva menerima 230 Manat sebulan sebagai pencennya.","Mirzayeva received 230 Manat a month as a pension.",0.8952380952381,0.43069584736251,"Mirzayeva menerima 230 Manat sebulan sebagai pencen beliau .","Mirzayeva receives 230 Manat per month as his pension .",0.96363636363636,0.88333333333333
﻿en-ms,"when cannon fire is heard , and you are a woman with children , do you stay or flee ?","apabila tembakan meriam itu mendengar, dan anda seorang wanita dengan kanak-kanak, anda Jangan tinggal atau melarikan diri?","When the gun shots heard, and you are a woman with a child, you Don't stay or escape?",0.72941176470588,0.51627384960718,"apabila tembakan meriam didengar, dan anda seorang wanita dengan anak-anak, adakah anda tinggal atau melarikan diri?","when gunfire is heard, and you are a woman with children, do you live or escape?",0.84848484848485,0.58597995411182,"ketika meriam api mendengar , dan anda adalah seorang wanita dengan anak-anak , apakah anda tinggal atau melarikan diri ?","when the cannon fire heard , and you are a woman with children , would you stay or escape ?",0.89772727272727,0.80570934256055
﻿en-ms,"that dress represents a high fashion milestone of the late 20th century .","pakaian itu melambangkan pencapaian tinggi fesyen lewat abad ke-20.","the clothing represents the achievement of high fashion late in the 20th century.",0.67532467532468,0.63730769230769,"pakaian itu merupakan tonggak fesyen yang tinggi pada akhir abad ke-20.","The clothing was a high fashion milestone at the end of the 20th century.",0.68493150684932,0.71564885496183,"gaun itu mewakili tinggi fesyen peristiwa penting dari abad ke-20 .","the dress represents the high fashion of significant events from the 20th century .",0.70512820512821,0.77156015393351
﻿en-ms,"the accused claimed that he was suffering from severe trauma .","tertuduh mendakwa bahawa beliau mengalami trauma yang teruk.","the accused claimed that he suffered severe trauma.",0.86725663716814,0.62845699027274,"tertuduh mendakwa bahawa dia mengalami trauma yang teruk.","The accused claimed that he had severe trauma.",0.7962962962963,0.62845699027274,"terdakwa dituntut yang dia telah mengalami trauma berat .","the defendant claimed that he had suffered a severe trauma .",0.77049180327869,0.57699443413729
﻿en-ms,"for a long time , Europe is now gaining ground in contactless payment .","untuk masa yang lama, Europe kini semakin mendapat tanah di bahagian depan tanpa hubungan pembayaran.","for a long time, Europe is now gaining ground at the front of the contactless payment.",0.86624203821656,0.73827261087184,"untuk masa yang lama, Eropah kini semakin lemah dalam pembayaran tanpa perhubungan.","For a long time, Europe is currently weakening in unpaid payments.",0.7007299270073,0.41784597050499,"untuk masa yang lama , Eropah kini semakin tanah di sentuh pembayaran .","for a long time , Europe is now gaining ground in contactless payment .",1,0.98833819241983
﻿en-ms,"we must think of new urban planning tools , because the current can lead to a real disaster .","kita mesti fikir alat perancangan bandar baru, kerana semasa itu boleh membawa kepada bencana yang sebenar.","We must think of new urban planning tool, because it can lead to a real disaster.",0.90804597701149,0.73161082614864,"kita mesti memikirkan alat perancangan bandar baru, kerana sekarang boleh membawa kepada bencana sebenar.","we must think of a new city planning tool, as it can now lead to a real disaster.",0.77011494252874,0.5737140352525,"kita harus memikirkan bandar baru merancang alat-alat , karena semasa boleh menyebabkan bencana yang sebenar .","we have to figure out new urban planning tools , because the current can cause a real disaster .",0.83597883597884,0.7493567251462
﻿en-ms,"we take care of not being too much on tour .","kita menjaga tidak menjadi terlalu banyak lawatan.","We take care not to be too many visits.",0.65060240963855,0.34444444444444,"kami menjaga tidak banyak pelancongan.","we care less tourists.",0.45454545454545,0.097087378640777,"kami menjaga tidak terlalu banyak untuk tur .","we take care not too much for the tour .",0.80952380952381,0.64435206422018
﻿en-ms,"police departments have stopped charging adults 21 years and older for small-scale possession .","Jabatan polis telah berhenti mengecas dewasa 21 tahun dan lebih tua untuk pemilikan secara kecil-kecilan.","The Police Department has stopped charging adults 21 years and older to the ownership of small businesses.",0.75621890547264,0.54468968531469,"jabatan polis telah berhenti mengecas orang dewasa 21 tahun ke atas untuk pemilikan berskala kecil.","the police department has stopped charging adults 21 years and over for small-scale ownership.",0.84656084656085,0.61463844797178,"jabatan polis telah berhenti mengenakan orang dewasa 21 tahun lebih tua dan bagi kecil-kecilan memiliki .","police departments have stopped charging adults 21 years and older for small-scale possession .",1,0.99854227405248
﻿en-ms,"it will be worse for you .","Ia akan menjadi lebih buruk untuk anda.","It will be worse for you.",0.94117647058824,0.85346215780998,"ia akan lebih buruk untuk anda.","it will be worse for you.",0.98039215686275,0.85346215780998,"ia akan menjadi lebih buruk untuk anda .","it will be the worse for you .",0.92857142857143,0.94711123886174
﻿en-ms,"the prizes were placed on a table and were humorously paraphrased prior to being presented to the winners .","Hadiah-hadiah telah diletakkan di atas meja dan humorously paraphrased sebelum dibentangkan kepada para pemenang.","Prizes were placed on a table and humorously paraphrased before submission to the winners.",0.77157360406091,0.60810810810811,"hadiah-hadiah telah diletakkan di atas meja dan telah diterjemahkan secara humorously sebelum disampaikan kepada pemenang.","prizes have been placed on the table and have been translated humorously before being presented to the winner.",0.73732718894009,0.4226245135336,"hadiah yang telah diletakkan di atas meja dan berseloroh diolah semula sebelum sedang disampaikan kepada pemenang .","a gift that has been placed on the table and jokingly paraphrased before being communicated to the winner .",0.69158878504673,0.46759460635059
﻿en-ms,"this would prevent the current situation which is a problem concerning young players .","ini akan mengelakkan situasi semasa yang menjadi masalah mengenai pemain muda.","This would avoid the current situation a problem about young players.",0.7741935483871,0.60061277822835,"ini akan menghalang keadaan semasa yang menjadi masalah kepada pemain muda.","this will prevent the current situation that is a problem for young players.",0.8641975308642,0.67446043165468,"ini akan mencegah arus keadaan yang adalah masalah mengenai pemain muda .","this will prevent the current situation that is a problem on young players .",0.87654320987654,0.74881936245573
﻿en-ms,"this single point has been partially settled since .","titik tunggal ini telah dijelaskan sebahagiannya sejak.","single point was explained in part since.",0.66666666666667,0.17045454545455,"titik tunggal ini telah diselesaikan sebahagiannya sejak.","This single point has been partially completed since.",0.8952380952381,0.75556065122678,"ini titik tunggal telah sebahagiannya sejak menetap .","this single point has been partly since settled .",0.85148514851485,0.83333333333333
﻿en-ms,"it was uncomfortable , but for me I moved on a little bit after seeing the suspect .","Ia adalah tidak selesa, tetapi bagi saya saya bergerak sedikit selepas melihat suspek.","It is uncomfortable, but for me I moved a bit after seeing the suspect.",0.89032258064516,0.68097767616998,"ia tidak selesa, tetapi bagi saya saya berpindah sedikit selepas melihat suspek.","it was not comfortable, but for me I moved a little after looking at the suspect.",0.86060606060606,0.60724875156055,"hal itu tidak nyaman , tapi bagi saya, saya pindah sedikit setelah melihat tersangka .","it was uncomfortable , but for me, I move a little after seeing the suspect .",0.94409937888199,0.81573033707865
﻿en-ms,"the undersea pipeline is made of steel embedded in concrete .","perancangan projek adalah diperbuat daripada keluli yang terbenam dalam konkrit.","project planning was made of steel embedded in concrete.",0.75213675213675,0.54526748971193,"saluran paip bawah laut diperbuat daripada keluli yang terbenam dalam konkrit.","Underwater pipelines are made of steel embedded in concrete.",0.84297520661157,0.54526748971193,"dasar laut paip adalah terbuat dari baja tertanam dalam konkrit .","the seabed the pipe is made of steel embedded in concrete .",0.86666666666667,0.88873873873874
﻿en-ms,"nine million jobs depend directly on the Euro .","Sembilan juta pekerjaan bergantung secara langsung pada Euro.","Nine million jobs depend directly on the Euro.",0.96774193548387,0.89185393258427,"sembilan juta pekerjaan bergantung terus kepada Euro.","nine million jobs rely directly on the Euro.",0.9010989010989,0.75556065122678,"sembilan juta pekerjaan terus bergantung pada Euro .","nine million jobs directly depend on the Euro .",0.85106382978723,0.91426611796982
﻿en-ms,"the Committees of the Haslach pastoral care unit set out to answer questions .","Jawatankuasa unit penjagaan pastoral Haslach berangkat untuk menjawab soalan.","Haslach pastoral care unit Committee set out to answer the question.",0.73972602739726,0.62809768405875,"Jawatankuasa-jawatankuasa Unit Penjagaan Pastoral Haslach menetapkan untuk menjawab soalan.","Haslach Pastoral Care Unit committees set out to answer questions.",0.56944444444444,0.71176470588235,"Jawatankuasa Haslach pastoral care unit keluar untuk menjawab soalan-soalan .","Committee of the Haslach pastoral care unit out to answer the questions .",0.91390728476821,0.77762789768185
﻿en-ms,"this was the case for the musicians who accompanied the ceremony .","ini adalah kes bagi pemuzik yang mengiringi Majlis tersebut.","This is the case for musicians who accompany the event.",0.82644628099174,0.48512625389139,"ini adalah kes bagi para pemuzik yang mengiringi majlis tersebut.","this is the case for the musicians who accompany the ceremony.",0.9375,0.72310405643739,"ini adalah kes untuk musisi yang disertai upacara .","this is the case for musicians who accompanied the ceremony .",0.94488188976378,0.74957983193277
﻿en-ms,"once in office he would work hard to ensure that Italy would become a protagonist .","sekali di Pejabat dia akan bekerja keras untuk memastikan bahawa Itali akan menjadi watak utama yang.","Once in Office he will work hard to ensure that Italy will be the main character.",0.75609756097561,0.6165625,"sekali di pejabat dia akan bekerja keras untuk memastikan bahawa Itali akan menjadi protagonis.","once in his office he will work hard to ensure that Italy will be the protagonist.",0.86060606060606,0.65521694214876,"sekali dalam pejabat dia akan bekerja keras untuk memastikan bahawa Itali akan menjadi yang protagonis .","once in office he will work hard to ensure that Italy will be the protagonist .",0.88888888888889,0.73611111111111
﻿en-ms,"does Germany find it difficult to reconcile its close relations with Israel ?","Adakah Jerman mendapati sukar untuk menyelaraskan hubungannya yang rapat dengan Israel?","Do the Germans find it difficult to reconcile close relationship with Israel?",0.8961038961039,0.58139534883721,"adakah Jerman sukar untuk mendamaikan perhubungannya dengan Israel?","is Germany hard to reconcile its relationship with Israel?",0.75555555555556,0.40564373897707,"tidak Jerman mencari ia sukar untuk berdamai rapat hubungan dengan Israel ?","does Germany find it difficult to reconcile the close relationship with Israel ?",0.95541401273885,0.82581055308328
﻿en-ms,"the team here , with business founders at the helm , spoils guests with a wide range of coffees and cocktails .","pasukan itu di sini, dengan pengasas perniagaan menerajui, spoils tetamu dengan pelbagai jenis kopi dan minuman koktel.","the team here, with the founder of the business lead, spoils guests with a wide range of coffees and cocktails.",0.8018018018018,0.75489862951637,"pasukan di sini, dengan pengasas perniagaan yang berpengalaman, merosakkan tetamu dengan pelbagai jenis kopi dan koktel.","The team here, with experienced business founders, ravages guests with a wide range of coffee and cocktails.",0.81278538812785,0.59041290934979,"pasukan di sini , dengan perniagaan pengasas di helm , merosakkan tetamu dengan pelbagai kopi dan koktail .","the team here , with business founders at the helm , spoil guests with a variety of coffee and cocktails .",0.93087557603687,0.78583911156209
﻿en-ms,"Mohamed Morsi takes the oath of office .","Mohamed Morsi mengangkat sumpah jawatan.","Mohamed Morsi sworn positions.",0.48571428571429,0.13157894736842,"Mohamed Morsi mengambil sumpah jawatan.","Mohamed Morsi takes his oath of office.",0.93670886075949,0.7120253164557,"Mohamed Morsi mengambil sumpah pejabat .","Mohamed Morsi took the oath of office .",0.93670886075949,0.8405612244898
﻿en-ms,"the photo shows a section of the Iris Nebula .","foto menunjukkan sebahagian daripada Iris Nebula.","the photo shows part of the Iris Nebula.",0.88372093023256,0.68617242815494,"foto itu menunjukkan bahagian Iris Nebula.","the photo shows the Iris Nebula.",0.82051282051282,0.5859375,"foto yang menunjukkan bagian dari Iris Nebula .","the photo shows part of the Iris Nebula .",0.89655172413793,0.78677398989899
﻿en-ms,"he added an extra pass and was announced best player of the match .","Beliau menambah Pas untuk tambahan dan diumumkan pemain terbaik perlawanan.","He added an extra pass for and announced the best player of the match.",0.89051094890511,0.85608622147084,"dia menambah pas tambahan dan diumumkan pemain terbaik perlawanan.","he added additional passes and announced the best player of the match.",0.83211678832117,0.60036231884058,"dia ditambah tambahan lulus dan telah diumumkan pemain terbaik perlawanan .","he added the extra pass and was announced the best player of the match .",0.93525179856115,0.968
﻿en-ms,"there is the danger that his mental health may deteriorate due to being locked in a small space .","Terdapat bahaya yang kesihatannya mental mungkin semakin merosot disebabkan sedang dikunci dalam ruang kecil.","There is a danger that his health might deteriorate due to mental is being locked in a small space.",0.8469387755102,0.88815789473684,"terdapat bahaya bahawa kesihatan mentalnya akan merosot kerana terkunci di ruang kecil.","there is a danger that her mental health will decline because it is locked in a small space.",0.75132275132275,0.63413794183025,"ada bahaya yang kesihatan mental mungkin merosot kerana menjadi terkunci di ruang kecil .","there is a danger that mental health may deteriorate due to being locked in a small space .",0.95744680851064,0.9347442680776
﻿en-ms,"all the talk about paying by the mile is just a giant distraction .","Semua bercakap tentang membayar dengan batu itu adalah hanya gangguan gergasi.","All talk about paying with a stone that is just the disruption of the giant.",0.55944055944056,0.52765957446809,"semua perbincangan tentang membayar oleh batu hanyalah gangguan gergasi.","all talk about paying by rock is just a giant disorder.",0.77049180327869,0.62809768405875,"semua bercakap tentang membayar oleh batu hanya gergasi gangguan .","all the talk about paying by the mile is just a giant distraction .",1,0.99854227405248
﻿en-ms,"our neighbours pay 40 % more for their electricity than French households .","jiran-jiran kami membayar 40% lebih elektrik daripada isirumah Perancis.","neighbors we pay 40% more electricity from French households.",0.79411764705882,0.23809523809524,"jiran kita membayar 40% lebih untuk elektrik mereka daripada isi rumah Perancis.","Our neighbors pay 40% more for their electricity than French households.",0.96598639455782,0.732421875,"kami jiran-jiran membayar 40 % lebih untuk elektrik mereka dari perancis isi rumah .","our neighbors pay 40 % more for their electricity than French households .",0.99328859060403,0.88969017094017
﻿en-ms,"emerging from the crisis will entail decisions on European level .","yang timbul daripada krisis akan melibatkan keputusan mengenai peringkat Eropah.","arising from the crisis would involve a decision on European level.",0.81203007518797,0.51136363636364,"yang muncul dari krisis akan melibatkan keputusan di peringkat Eropah.","which arose from the crisis would involve a European-level decision.",0.50746268656716,0.23445463812436,"muncul dari krisis ini akan melibatkan keputusan di Eropah .","emerging from this crisis will involve the results in Europe .",0.6875,0.46464646464646
﻿en-ms,"many were born there .","ramai telah lahir di sana.","many have been born there.",0.79166666666667,0.3,"ramai yang dilahirkan di sana.","many are born there.",0.9047619047619,0.30612244897959,"banyak yang lahir di sana .","many who were born there .",0.91666666666667,0.87450980392157
﻿en-ms,"there is no scientific proof of age .","Terdapat tiada bukti saintifik zaman.","There is no scientific evidence of the age.",0.75,0.63888888888889,"tiada bukti umur saintifik.","there is no scientific age proof.",0.82857142857143,0.65527065527066,"tidak ada bukti ilmiah zaman .","there is no scientific proof of the age .",0.94871794871795,0.96161265432099
﻿en-ms,"Coulson told her : "" I 've got a story that we 're planning to run tomorrow that I really would like to speak to Charles about . ""","Coulson memberitahunya: ""Saya ada cerita yang kami sedang merancang untuk jalankan esok bahawa saya benar-benar ingin bercakap kepada Charles.""","Became better told him: ""I've got stories that we are planning to run tomorrow that I really want to talk to Charles.""",0.75806451612903,0.33893416023653,"Coulson memberitahunya: ""Saya mendapat kisah yang kami merancang untuk berjalan esok yang saya ingin bercakap dengan Charles tentang.""","Coulson told him: ""I got the story we planned to walk tomorrow that I wanted to talk to Charles about.""",0.7381974248927,0.2491103202847,"Coulson bilang padanya : ""I 've punya cerita yang kita 're merancang untuk berjalan besok aku benar-benar ingin untuk berbicara kepada Charles . ""","Coulson told him : ""I 've got a story that we 're planning to run tomorrow that I really want to talk to Charles . """,0.88617886178862,0.78453198790697
﻿en-ms,"President Barack Obama 's closest advisers secretly considered replacing Vice President .","Presiden Barack Obama terdekat Penasihat rahsia dianggap menggantikan Naib Presiden.","President Barack Obama's closest Advisers secretly considered replacing Vice President.",0.97727272727273,0.74858757062147,"Penasihat terdekat Presiden Barack Obama secara rahsia dianggap menggantikan Naib Presiden.","President Barack Obama's immediate advisor is secretly considered to replace Vice President.",0.86187845303867,0.42592592592593,"Barack Obama 's yang paling dekat penasihat diam-diam dianggap menggantikan Wakil Presiden .","Barack Obama 's closest advisers secretly considered replacing vice President .",0.92857142857143,0.91499409681228
﻿en-ms,"the little information that circulated among reporters was given by the press spokesmen of some of the UNASUR governments attending the meeting .","sedikit maklumat yang diedarkan antara wartawan telah diberikan oleh spokesmen Seluar beberapa kerajaan UNASUR yang menghadiri mesyuarat tersebut.","some information that circulated among journalists was given by some government spokesmen Press who attend the UNASUR meeting.",0.67158671586716,0.53956916099773,"maklumat kecil yang diedarkan di kalangan wartawan telah diberikan oleh jurucakap media beberapa kerajaan UNASUR yang menghadiri mesyuarat itu.","small information circulated among journalists was given by media spokesmen of several UNASUR governments attending the meeting.",0.7985347985348,0.51273245984784,"sedikit maklumat yang beredar di antara reporter telah diberikan oleh tekan jurucakap beberapa UNASUR kerajaan yang menghadiri pertemuan itu .","little information circulating between the reporter had been given by press spokesman for several of the UNASUR government who attended the meeting .",0.78231292517007,0.3707729468599
﻿en-ms,"the facility in Safira was one of the two sites that OPCW inspectors were not able to visit .","Kemudahan di Safira merupakan salah satu dari dua tapak yang OPCW Pemeriksa tidak mampu untuk melawat.","Facilities at Safira is one of two sites that OPCW Inspectors have not been able to visit.",0.80874316939891,0.59840425531915,"kemudahan di Safira adalah salah satu daripada dua tapak yang pemeriksa OPCW tidak dapat dikunjungi.","the facilities at Safira are one of the two sites that OPCW inspectors can not visit.",0.84269662921348,0.60160427807487,"fasilitas di Safira adalah salah satu dari dua tempat yang OPCW pemeriksa tidak mampu untuk melawat .","the facility in Safira was one of two sites that OPCW inspectors are not able to visit .",0.96132596685083,0.89361234689954
﻿en-ms,"Shnur and his friends lip sang easy songs .","Shnur dan bibir kawan-kawan beliau menyanyikan lagu-lagu mudah.","Shnur and lips of friends he sang songs easy.",0.77272727272727,0.33333333333333,"Shnur dan kawan-kawannya menyanyikan lagu-lagu mudah.","Shnur and his friends sang easy songs.",0.93827160493827,0.764146567718,"Shnur dan kawan-kawannya bibir menyanyikan lagu mudah .","Shnur and his friends lip sang simple songs .",0.90909090909091,0.86545138888889
﻿en-ms,"this would prevent the current situation which is a problem concerning young players .","ini akan mengelakkan situasi semasa yang menjadi masalah mengenai pemain muda.","This would avoid the current situation a problem about young players.",0.7741935483871,0.60061277822835,"ini akan menghalang keadaan semasa yang menjadi masalah kepada pemain muda.","this will prevent the current situation that is a problem for young players.",0.8641975308642,0.67446043165468,"ini akan mencegah arus keadaan yang adalah masalah mengenai pemain muda .","this will prevent the current situation that is a problem on young players .",0.87654320987654,0.74881936245573
﻿en-ms,"political sources said that the mutual mistrust and disagreement are complicating the attempt .","sumber-sumber politik berkata bahawa mistrust bersama dan perselisihan complicating percubaan.","political sources said that mutual mistrust and disputes complicating attempts.",0.85057471264368,0.55147058823529,"sumber-sumber politik mengatakan bahawa ketidakpercayaan bersama dan perselisihan adalah merumitkan percubaan.","political sources say that mutual mistrust and disputes are complicating the experiment.",0.80874316939891,0.55555555555556,"politik sumber berkata bersama ketidakpercayaan dan perselisihan yang menyulitkan usaha .","political sources said mutual mistrust and disagreements that complicate the effort .",0.84444444444444,0.59626051171945
﻿en-ms,"you gain both medals and experience points .","anda mendapat kedua-dua pingat dan mengalami mata.","you get both medals and experience points.",0.93023255813953,0.7120253164557,"anda memperoleh mata pingat dan pengalaman.","you earn medal points and experience.",0.71604938271605,0.25641025641026,"anda mendapatkan kedua medali dan mata pengalaman .","you get both medals and experience points .",0.94252873563218,0.8405612244898
﻿en-ms,"the politicians approved up to 68 billion Swiss francs .","Ahli-ahli politik yang diluluskan sehingga 68 bilion Swiss franc.","Politicians approved up to 68 billion Swiss franc.",0.92452830188679,0.70595585172845,"ahli politik yang diluluskan sehingga 68000000 francs Swiss.","approved politicians up to 68 million Swiss francs.",0.80373831775701,0.64764681382757,"ahli politik diluluskan untuk 68 bilion francs .","politicians approved to 68 billion swiss francs .",0.91428571428571,0.79480229591837
﻿en-ms,"recently , he called for opposition to the Chinese military threat !","baru-baru ini beliau dipanggil untuk pembangkang terhadap ancaman tentera Cina!","recently he called for opposition to Chinese military threats!",0.93846153846154,0.64102564102564,"baru-baru ini, beliau menyeru penentangan terhadap ancaman tentera China!","Recently, he called on opposition to the threat of Chinese troops!",0.74626865671642,0.53046218487395,"baru-baru ini , dia dipanggil untuk menentang tentera Cina ancaman !","recently , he called for against the Chinese military threat !",0.87692307692308,0.78781512605042
﻿en-ms,"the company has upgraded its full year profit forecast .","Syarikat telah ditingkatkan tahun penuh keuntungannya.","The company has upgraded full year profitability.",0.81904761904762,0.57989690721649,"syarikat itu telah menaikkan ramalan keuntungan tahun penuhnya.","the company has raised its full year profit forecast.",0.93577981651376,0.78677398989899,"syarikat telah ditingkatkan penuh keuntungan tahun ramalan .","the company has increased full year profit forecast .",0.88073394495413,0.78677398989899
﻿en-ms,"scientists argue that if Walmart raises the average salary to 12 dollars / hour , it will cost the corporation 3.2 billion dollars .","saintis berpendapat bahawa jika Walmart menimbulkan gaji purata hingga 12 ringgit/jam, kos perbadanan 3.2 bilion dolar.","scientists are of the opinion that if Walmart raise salaries average to 12 dollars/hour, cost 3.2 billion dollar corporation.",0.715953307393,0.31397754137116,"ahli sains berhujah bahawa jika Walmart menaikkan gaji purata kepada 12 dolar / jam, ia akan menanggung perbelanjaan 3.2 billion dolar.","Scientists argue that if Walmart raises the average salary to 12 dollars / hour, it will bear the cost of 3.2 billion dollars.",0.90697674418605,0.84407821706088,"saintis menyatakan bahwa jika Walmart menimbulkan gaji rata 12 dolar / jam , ia akan kos corporation 3.2 bilion dolar .","scientists stated that if Walmart raises the average wage of 12 dollars / hour , it will cost the corporation 3.2 billion dollars .",0.93536121673004,0.85081254724112
﻿en-ms,"we followed the spirit of the times , notwithstanding the rise of e-mail .","Kami mengikuti semangat zaman, walaupun kebangkitan e-mel.","We follow the spirit of the times, although the rise of email.",0.82352941176471,0.67934782608696,"kami mengikuti semangat masa, walaupun terdapat peningkatan e-mel.","we follow the spirit of time, despite the increased e-mail.",0.7218045112782,0.22058823529412,"kami mengikuti semangat kali , walau apa pun bangkit dari e-mail .","we follow the spirit of the times , notwithstanding the rise from the e-mail .",0.93421052631579,0.87666288975618
﻿en-ms,""" if the vehicle is struck from behind , the head restraint may not properly protect occupants , increasing the risk of injury , .","""jika kenderaan diserang dari belakang, sekatan kepala mungkin tidak betul melindungi penghuni, meningkatkan risiko kecederaan.","""If the vehicle was attacked from behind, barring head may not properly protect occupants, increase the risk of injury.",0.82730923694779,0.52367941712204,"""jika kenderaan itu terlepas dari belakang, pengepungan kepala mungkin tidak melindungi pekerja dengan baik, meningkatkan risiko kecederaan,.","""if the vehicle escapes from the back, the siege of the head may not protect the worker well, increasing the risk of injury ,.",0.703125,0.53521565486322,"""jika kenderaan dipukul dari belakang , kepala kekangan mungkin tidak betul melindungi penghuni , meningkatkan risiko kecederaan , .","""if the vehicle was hit from behind , the head restraint may not properly protect occupants , increasing the risk of injury , .",0.95719844357977,0.85328918981712
﻿en-ms,"it is dubious whether the vitamin B12 content in meat sold in freezers is actually high , "" commented Proctor .","Ia adalah diragui sama ada kandungan vitamin B12 dalam daging yang dijual di peti ais adalah benar-benar tinggi, ""Proktor mengulas.","It is doubtful whether the vitamin B12 in meat sold in the refrigerator is really high, ""Proctor commented.",0.74311926605505,0.61728395061728,"ia adalah meragukan sama ada kandungan vitamin B12 dalam daging yang dijual dalam pembeku sebenarnya tinggi, ""kata Proctor.","it is doubtful whether the vitamin B12 content in meat sold in the freezer is actually high, ""Proctor said.",0.87155963302752,0.73702298677885,"ia adalah meragukan sama ada vitamin Th 12 kandungan di daging yang dijual di dalam peti adalah benar-benar tinggi , "" mengulas Proctor .","it is dubious whether vitamin Th 12 content in the meat which is sold in boxes is really high , "" commented Proctor .",0.84210526315789,0.77965484504441
﻿en-ms,"between July and September , the economy of both the Eurozone and the European Union grew by 0.2 % .","antara bulan Julai hingga September, ekonomi kedua-dua zon Euro dan Kesatuan Eropah telah meningkat sebanyak 0.2%.","between July and September, the economy of both the Euro zone and the European Union increased by 0.2%.",0.93596059113301,0.71907968574635,"antara Julai dan September, ekonomi kedua-dua zon Euro dan Kesatuan Eropah berkembang sebanyak 0.2%.","between July and September, the economies of both the Euro zone and the European Union grew by 0.2%.",0.96,0.71907968574635,"antara julai dan September , ekonomi kedua-dua Euro dan Uni Eropa meningkat 0.2 % .","between July and September , the economies of both the Euro and the European Union rose 0.2 % .",0.92307692307692,0.75376884422111
﻿en-ms,"Manning acknowledged that he rated treatment by his guards as excellent .","Keanggotaan mengakui bahawa beliau undian rawatan pengawal beliau baik dan memuaskan.","Manning admitted that he rated his guard treatment and satisfactory.",0.60992907801418,0.36134651600753,"Manning mengakui bahawa dia menilai rawatan oleh pengawalnya sebagai sangat baik.","Manning admits he assesses treatment by his bodyguard as very well.",0.7,0.35830999066293,"Manning mengakui bahawa dia diberi rawatan oleh pengawal seperti yang sangat baik .","Manning acknowledged that he rated treatment by the guards as very good .",0.86301369863014,0.81528925619835
﻿en-ms,"citizens around the world as well as high officials have judged the revelation of an unaccountable system .","Rakyat seluruh dunia serta pegawai-pegawai tertinggi akan dinilai wahyu sistem yang terbilang.","People all over the world and the highest officials are evaluated revelation system that distinction.",0.57692307692308,0.16949152542373,"warganegara di seluruh dunia serta pegawai tinggi telah menilai wahyu sistem yang tidak dapat dipertikaikan.","Citizens around the world as well as high officials have judged the undisputed system revelation.",0.76470588235294,0.78173642338291,"rakyat di seluruh dunia sebagai baik sebagai pegawai tinggi telah dihakimi wahyu satu yg tak dpt diketahui sistem .","people all over the world as well as the high officials have judged the revelation of an unaccountable system .",0.88073394495413,0.9221833529792
﻿en-ms,"we had a few wonderful shows and we hope that this has put us in shape .","kami mempunyai beberapa rancangan yang indah dan kami berharap bahawa ini telah meletakkan kami dalam bentuk.","We have several beautiful plans and we hope that this has put us in the form of.",0.71052631578947,0.58029411764706,"kami mempunyai beberapa pertunjukan yang hebat dan kami berharap ini telah meletakkan kami dalam bentuk.","we have some great performances and we hope this has put us in shape.",0.72340425531915,0.57964071856287,"kami punya beberapa yang indah menunjukkan dan kami berharap bahwa ini telah menempatkan kami dalam bentuk .","we've got some wonderful shows and we hope that this has put us in shape .",0.89041095890411,0.7580266797381
﻿en-ms,"the summit concluded with the joint commitment of Chile and Peru to accept a ruling .","Sidang Kemuncak itu diakhiri dengan komitmen bersama Chile dan Peru untuk menerima sesuatu keputusan.","The Summit ended with a joint commitment to Chile and Peru to receive a decision.",0.78313253012048,0.67981306778477,"sidang kemuncak itu berakhir dengan komitmen bersama Chile dan Peru untuk menerima keputusan.","the summit ended with a joint commitment to Chile and Peru to accept the decision.",0.83832335329341,0.68196196643221,"pertemuannya berakhir dengan komitmen bersama Chile dan Peru untuk menerima keputusan .","the meeting ended with a joint commitment of Chile and Peru to accept the results .",0.82142857142857,0.77255917159763
﻿en-ms,"the students themselves do not have the funds to afford tutors .","mahasiswa sendiri tidak mempunyai dana untuk mampu tutor.","students themselves do not have the funds to afford tutors.",0.95934959349593,0.82033898305085,"pelajar sendiri tidak mempunyai dana untuk memberi tutor.","the student himself has no money to give a tutor.",0.61946902654867,0.084745762711864,"pelajar-pelajar diri mereka tidak memiliki dana untuk mampu tutor .","the students themselves do not have the funds to afford a tutor .",0.97674418604651,0.90635885526945
